Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
739.499739,Eternite_1023,Tick,1121,1123,-2,2,122500,122500,14463,472837,472837,OK
739.499739,IdentityExchangers_4761,Tick,1066,1066,0,0,122500,122500,53339,124761,124761,OK
739.743415,ReadyFlamingo_938703,Tick,2537,2513,24,-24,122500,122500,-61076,-256624,-256624,OK
739.743415,HappyLife_99999,Tick,1995,1951,44,-44,122500,122500,-23406,534111,534111,OK
739.743415,Algorizzms_1224,Tick,1534,1520,14,-12,122500,122500,-1142,268542,513542,OK
739.743415,Emineminem_522023,Tick,385,385,0,10,122500,122500,1739,-1154539,70461,OK
739.743415,potatochick_701801,Tick,236,250,-14,90,122500,122500,-3904,-9700996,-390996,BREACH
739.743415,Eternite_1023,Tick,1121,1123,-2,2,122500,122500,14463,472837,472837,OK
739.743415,IdentityExchangers_4761,Tick,1066,1066,0,0,122500,122500,53339,124761,124761,OK
740.035708,ReadyFlamingo_938703,Tick,2537,2513,24,-24,122500,122500,-61076,-256624,-256624,OK
740.035708,HappyLife_99999,Tick,1995,1951,44,-44,122500,122500,-23406,534111,534111,OK
740.035708,Algorizzms_1224,Tick,1534,1520,14,-12,122500,122500,-1142,268542,513542,OK
740.035708,Emineminem_522023,Tick,385,385,0,10,122500,122500,1739,-1154539,70461,OK
740.035708,potatochick_701801,Tick,236,250,-14,90,122500,122500,-3904,-9700996,-390996,BREACH
740.035708,Eternite_1023,Tick,1121,1123,-2,2,122500,122500,14463,472837,472837,OK
740.035708,IdentityExchangers_4761,Tick,1066,1066,0,0,122500,122500,53339,124761,124761,OK
740.265584,ReadyFlamingo_938703,Tick,2537,2513,24,-24,122500,122500,-61076,-256624,-256624,OK
740.265584,HappyLife_99999,Tick,1995,1951,44,-44,122500,122500,-23406,534111,534111,OK
740.265584,Algorizzms_1224,Tick,1534,1520,14,-12,122500,122500,-1142,268542,513542,OK
740.265584,Emineminem_522023,Tick,385,385,0,10,122500,122500,1739,-1154539,70461,OK
740.265584,potatochick_701801,Tick,236,250,-14,90,122500,122500,-3904,-9700996,-390996,BREACH
740.265584,Eternite_1023,Tick,1121,1123,-2,2,122500,122500,14463,472837,472837,OK
740.265584,IdentityExchangers_4761,Tick,1066,1066,0,0,122500,122500,53339,124761,124761,OK
740.54235,ReadyFlamingo_938703,Tick,2537,2513,24,-24,122300,122500,-61076,-256624,-261424,OK
740.54235,HappyLife_99999,Tick,1999,1951,48,-48,122300,122500,-23455,535360,525760,OK
740.54235,Algorizzms_1224,Tick,1534,1520,14,-12,122300,122500,-1142,268542,510742,OK
740.54235,Emineminem_522023,Tick,385,385,0,10,122300,122500,1739,-1154539,70461,OK
740.54235,potatochick_701801,Tick,236,250,-14,90,122300,122500,-3904,-9700996,-388196,BREACH
740.54235,Eternite_1023,Tick,1121,1123,-2,2,122300,122500,14463,472837,473237,OK
740.54235,IdentityExchangers_4761,Tick,1066,1066,0,0,122300,122500,53339,124761,124761,OK
740.778995,ReadyFlamingo_938703,Tick,2537,2513,24,-24,122300,122500,-61076,-256624,-261424,OK
740.778995,HappyLife_99999,Tick,1999,1951,48,-48,122300,122500,-23455,535360,525760,OK
740.778995,Algorizzms_1224,Tick,1534,1520,14,-12,122300,122500,-1142,268542,510742,OK
740.778995,Emineminem_522023,Tick,385,385,0,10,122300,122500,1739,-1154539,70461,OK
740.778995,potatochick_701801,Tick,236,250,-14,90,122300,122500,-3904,-9700996,-388196,BREACH
740.778995,Eternite_1023,Tick,1121,1123,-2,2,122300,122500,14463,472837,473237,OK
740.778995,IdentityExchangers_4761,Tick,1066,1066,0,0,122300,122500,53339,124761,124761,OK
740.978271,ReadyFlamingo_938703,Tick,2537,2513,24,-24,122300,122500,-61076,-256624,-261424,OK
740.978271,HappyLife_99999,Tick,1999,1951,48,-48,122300,122500,-23455,535360,525760,OK
740.978271,Algorizzms_1224,Tick,1534,1520,14,-12,122300,122500,-1142,268542,510742,OK
740.978271,Emineminem_522023,Tick,385,385,0,10,122300,122500,1739,-1154539,70461,OK
740.978271,potatochick_701801,Tick,236,250,-14,90,122300,122500,-3904,-9700996,-388196,BREACH
740.978271,Eternite_1023,Tick,1121,1123,-2,2,122300,122500,14463,472837,473237,OK
740.978271,IdentityExchangers_4761,Tick,1066,1066,0,0,122300,122500,53339,124761,124761,OK
741.207819,ReadyFlamingo_938703,Tick,2537,2513,24,-24,122300,122500,-61076,-256624,-261424,OK
741.207819,HappyLife_99999,Tick,1999,1951,48,-48,122300,122500,-23455,535360,525760,OK
741.207819,Algorizzms_1224,Tick,1534,1520,14,-12,122300,122500,-1142,268542,510742,OK
741.207819,Emineminem_522023,Tick,385,385,0,10,122300,122500,1739,-1154539,70461,OK
741.207819,potatochick_701801,Tick,236,250,-14,90,122300,122500,-3904,-9700996,-388196,BREACH
741.207819,Eternite_1023,Tick,1121,1123,-2,2,122300,122500,14463,472837,473237,OK
741.207819,IdentityExchangers_4761,Tick,1066,1066,0,0,122300,122500,53339,124761,124761,OK
741.533069,ReadyFlamingo_938703,Tick,2537,2523,14,-14,122500,122500,-61198,-258502,-258502,OK
741.533069,HappyLife_99999,Tick,1999,1951,48,-48,122500,122500,-23455,535360,535360,OK
741.533069,Algorizzms_1224,Tick,1534,1520,14,-12,122500,122500,-1142,268542,513542,OK
741.533069,Emineminem_522023,Tick,385,385,0,10,122500,122500,1739,-1154539,70461,OK
741.533069,potatochick_701801,Tick,236,250,-14,90,122500,122500,-3904,-9700996,-390996,BREACH
741.533069,Eternite_1023,Tick,1121,1123,-2,2,122500,122500,14463,472837,472837,OK
741.533069,IdentityExchangers_4761,Tick,1066,1066,0,0,122500,122500,53339,124761,124761,OK
741.785881,ReadyFlamingo_938703,Tick,2537,2523,14,-14,122500,122500,-61198,-258502,-258502,OK
741.785881,HappyLife_99999,Tick,1999,1951,48,-48,122500,122500,-23455,535360,535360,OK
741.785881,Algorizzms_1224,Tick,1534,1520,14,-12,122500,122500,-1142,268542,513542,OK
741.785881,Emineminem_522023,Tick,385,385,0,10,122500,122500,1739,-1154539,70461,OK
741.785881,potatochick_701801,Tick,236,250,-14,90,122500,122500,-3904,-9700996,-390996,BREACH
741.785881,Eternite_1023,Tick,1121,1123,-2,2,122500,122500,14463,472837,472837,OK
741.785881,IdentityExchangers_4761,Tick,1066,1066,0,0,122500,122500,53339,124761,124761,OK
741.960097,ReadyFlamingo_938703,Tick,2537,2523,14,-14,122500,122400,-61198,-258502,-257102,OK
741.960097,HappyLife_99999,Tick,1999,1951,48,-48,122500,122400,-23455,535360,540160,OK
741.960097,Algorizzms_1224,Tick,1534,1520,14,-12,122500,122400,-1142,268542,514742,OK
741.960097,Emineminem_522023,Tick,385,385,0,10,122500,122400,1739,-1154539,69461,OK
741.960097,potatochick_701801,Tick,236,250,-14,90,122500,122400,-3904,-9700996,-399996,BREACH
741.960097,Eternite_1023,Tick,1121,1123,-2,2,122500,122400,14463,472837,472637,OK
741.960097,IdentityExchangers_4761,Tick,1066,1066,0,0,122500,122400,53339,124761,124761,OK
742.267637,ReadyFlamingo_938703,Tick,2537,2523,14,-14,122500,122400,-61198,-258502,-257102,OK
742.267637,HappyLife_99999,Tick,1999,1951,48,-48,122500,122400,-23455,535360,540160,OK
742.267637,Algorizzms_1224,Tick,1534,1520,14,-12,122500,122400,-1142,268542,514742,OK
742.267637,Emineminem_522023,Tick,385,385,0,10,122500,122400,1739,-1154539,69461,OK
742.267637,potatochick_701801,Tick,236,250,-14,90,122500,122400,-3904,-9700996,-399996,BREACH
742.267637,Eternite_1023,Tick,1121,1123,-2,2,122500,122400,14463,472837,472637,OK
742.267637,IdentityExchangers_4761,Tick,1066,1066,0,0,122500,122400,53339,124761,124761,OK
742.473742,ReadyFlamingo_938703,Tick,2537,2523,14,-14,122500,122400,-61198,-258502,-257102,OK
742.473742,HappyLife_99999,Tick,1999,1951,48,-48,122500,122400,-23455,535360,540160,OK
742.473742,Algorizzms_1224,Tick,1534,1520,14,-12,122500,122400,-1142,268542,514742,OK
742.473742,Emineminem_522023,Tick,385,385,0,10,122500,122400,1739,-1154539,69461,OK
742.473742,potatochick_701801,Tick,236,250,-14,90,122500,122400,-3904,-9700996,-399996,BREACH
742.473742,Eternite_1023,Tick,1121,1123,-2,2,122500,122400,14463,472837,472637,OK
742.473742,IdentityExchangers_4761,Tick,1066,1066,0,0,122500,122400,53339,124761,124761,OK
742.702427,ReadyFlamingo_938703,Tick,2537,2523,14,-14,122600,122200,-61198,-258502,-255086,OK
742.702427,HappyLife_99999,Tick,1999,1951,48,-48,122600,122200,-23455,535360,547072,OK
742.702427,Algorizzms_1224,Tick,1534,1530,4,-5,122600,122200,-1264,637564,516340,OK
742.702427,Emineminem_522023,Tick,385,385,0,10,122600,122200,1739,-1154539,67461,OK
742.702427,potatochick_701801,Tick,236,250,-14,90,122600,122200,-3904,-9700996,-417212,BREACH
742.702427,Eternite_1023,Tick,1121,1123,-2,2,122600,122200,14463,472837,472349,OK
742.702427,IdentityExchangers_4761,Tick,1066,1066,0,0,122600,122200,53339,124761,124761,OK
743.022852,ReadyFlamingo_938703,Tick,2537,2523,14,-14,122600,122200,-61198,-258502,-255086,OK
743.022852,HappyLife_99999,Tick,1999,1951,48,-48,122600,122200,-23455,535360,547072,OK
743.022852,Algorizzms_1224,Tick,1534,1530,4,-5,122600,122200,-1264,637564,516340,OK
743.022852,Emineminem_522023,Tick,385,385,0,10,122600,122200,1739,-1154539,67461,OK
743.022852,potatochick_701801,Tick,236,250,-14,90,122600,122200,-3904,-9700996,-417212,BREACH
743.022852,Eternite_1023,Tick,1121,1123,-2,2,122600,122200,14463,472837,472349,OK
743.022852,IdentityExchangers_4761,Tick,1066,1066,0,0,122600,122200,53339,124761,124761,OK
743.203285,ReadyFlamingo_938703,Tick,2537,2523,14,-14,122600,122200,-61198,-258502,-255086,OK
743.203285,HappyLife_99999,Tick,1999,1951,48,-48,122600,122200,-23455,535360,547072,OK
743.203285,Algorizzms_1224,Tick,1534,1530,4,-5,122600,122200,-1264,637564,516340,OK
743.203285,Emineminem_522023,Tick,385,385,0,10,122600,122200,1739,-1154539,67461,OK
743.203285,potatochick_701801,Tick,236,250,-14,90,122600,122200,-3904,-9700996,-417212,BREACH
743.203285,Eternite_1023,Tick,1121,1123,-2,2,122600,122200,14463,472837,472349,OK
743.203285,IdentityExchangers_4761,Tick,1066,1066,0,0,122600,122200,53339,124761,124761,OK
743.550385,ReadyFlamingo_938703,Tick,2537,2523,14,-14,122600,122300,-61198,-258502,-255072,OK
743.550385,HappyLife_99999,Tick,1999,1951,48,-48,122600,122300,-23455,535360,547120,OK
743.550385,Algorizzms_1224,Tick,1534,1530,4,-5,122600,122300,-1264,637564,516244,OK
743.550385,Emineminem_522023,Tick,385,385,0,10,122600,122300,1739,-1154539,68461,OK
743.550385,potatochick_701801,Tick,236,250,-14,90,122600,122300,-3904,-9700996,-409626,BREACH
743.550385,Eternite_1023,Tick,1121,1123,-2,2,122600,122300,14463,472837,472347,OK
743.550385,IdentityExchangers_4761,Tick,1066,1066,0,0,122600,122300,53339,124761,124761,OK
743.79432,ReadyFlamingo_938703,Tick,2537,2523,14,-14,122600,122300,-61198,-258502,-255072,OK
743.79432,HappyLife_99999,Tick,1999,1951,48,-48,122600,122300,-23455,535360,547120,OK
743.79432,Algorizzms_1224,Tick,1534,1530,4,-5,122600,122300,-1264,637564,516244,OK
743.79432,Emineminem_522023,Tick,385,385,0,10,122600,122300,1739,-1154539,68461,OK
743.79432,potatochick_701801,Tick,236,250,-14,90,122600,122300,-3904,-9700996,-409626,BREACH
743.79432,Eternite_1023,Tick,1121,1123,-2,2,122600,122300,14463,472837,472347,OK
743.79432,IdentityExchangers_4761,Tick,1066,1066,0,0,122600,122300,53339,124761,124761,OK
744.012316,ReadyFlamingo_938703,Tick,2537,2523,14,-14,122600,122300,-61198,-258502,-255072,OK
744.012316,HappyLife_99999,Tick,1999,1951,48,-48,122600,122300,-23455,535360,547120,OK
744.012316,Algorizzms_1224,Tick,1534,1530,4,-5,122600,122300,-1264,637564,516244,OK
744.012316,Emineminem_522023,Tick,385,385,0,10,122600,122300,1739,-1154539,68461,OK
744.012316,potatochick_701801,Tick,236,250,-14,90,122600,122300,-3904,-9700996,-409626,BREACH
744.012316,Eternite_1023,Tick,1121,1123,-2,2,122600,122300,14463,472837,472347,OK
744.012316,IdentityExchangers_4761,Tick,1066,1066,0,0,122600,122300,53339,124761,124761,OK
744.254706,ReadyFlamingo_938703,Tick,2537,2533,4,-4,122600,122300,-61320,-256380,-255400,OK
744.254706,HappyLife_99999,Tick,1999,1951,48,-48,122600,122300,-23455,535360,547120,OK
744.254706,Algorizzms_1224,Tick,1534,1530,4,-5,122600,122300,-1264,637564,516244,OK
744.254706,Emineminem_522023,Tick,385,385,0,10,122600,122300,1739,-1154539,68461,OK
744.254706,potatochick_701801,Tick,236,250,-14,90,122600,122300,-3904,-9700996,-409626,BREACH
744.254706,Eternite_1023,Tick,1121,1123,-2,2,122600,122300,14463,472837,472347,OK
744.254706,IdentityExchangers_4761,Tick,1066,1066,0,0,122600,122300,53339,124761,124761,OK
744.470039,ReadyFlamingo_938703,Tick,2537,2533,4,-4,122600,122300,-61320,-256380,-255400,OK
744.470039,HappyLife_99999,Tick,1999,1951,48,-48,122600,122300,-23455,535360,547120,OK
744.470039,Algorizzms_1224,Tick,1534,1530,4,-5,122600,122300,-1264,637564,516244,OK
744.470039,Emineminem_522023,Tick,385,385,0,10,122600,122300,1739,-1154539,68461,OK
744.470039,potatochick_701801,Tick,236,250,-14,90,122600,122300,-3904,-9700996,-409626,BREACH
744.470039,Eternite_1023,Tick,1121,1123,-2,2,122600,122300,14463,472837,472347,OK
744.470039,IdentityExchangers_4761,Tick,1066,1066,0,0,122600,122300,53339,124761,124761,OK
744.746383,ReadyFlamingo_938703,Tick,2537,2533,4,-4,122600,122300,-61320,-256380,-255400,OK
744.746383,HappyLife_99999,Tick,1999,1951,48,-48,122600,122300,-23455,535360,547120,OK
744.746383,Algorizzms_1224,Tick,1534,1530,4,-5,122600,122300,-1264,637564,516244,OK
744.746383,Emineminem_522023,Tick,385,385,0,10,122600,122300,1739,-1154539,68461,OK
744.746383,potatochick_701801,Tick,236,250,-14,90,122600,122300,-3904,-9700996,-409626,BREACH
744.746383,Eternite_1023,Tick,1121,1123,-2,2,122600,122300,14463,472837,472347,OK
744.746383,IdentityExchangers_4761,Tick,1066,1066,0,0,122600,122300,53339,124761,124761,OK
745.016956,ReadyFlamingo_938703,Tick,2537,2533,4,-4,122600,122300,-61320,-256380,-255400,OK
745.016956,HappyLife_99999,Tick,1999,1951,48,-48,122600,122300,-23455,535360,547120,OK
745.016956,Algorizzms_1224,Tick,1534,1530,4,-5,122600,122300,-1264,637564,516244,OK
745.016956,Emineminem_522023,Tick,385,385,0,10,122600,122300,1739,-1154539,68461,OK
745.016956,potatochick_701801,Tick,236,250,-14,90,122600,122300,-3904,-9700996,-409626,BREACH
745.016956,Eternite_1023,Tick,1121,1123,-2,2,122600,122300,14463,472837,472347,OK
745.016956,IdentityExchangers_4761,Tick,1066,1066,0,0,122600,122300,53339,124761,124761,OK
745.275195,ReadyFlamingo_938703,Tick,2547,2533,14,-14,122000,122300,-61442,-256258,-259688,OK
745.275195,HappyLife_99999,Tick,1999,1951,48,-48,122000,122300,-23455,535360,523600,OK
745.275195,Algorizzms_1224,Tick,1544,1530,14,-12,122000,122300,-1386,273786,514956,OK
745.275195,Emineminem_522023,Tick,385,385,0,10,122000,122300,1739,-1154539,68461,OK
745.275195,potatochick_701801,Tick,236,250,-14,90,122000,122300,-3904,-9700996,-402766,BREACH
745.275195,Eternite_1023,Tick,1121,1123,-2,2,122000,122300,14463,472837,473327,OK
745.275195,IdentityExchangers_4761,Tick,1066,1066,0,0,122000,122300,53339,124761,124761,OK
745.497247,ReadyFlamingo_938703,Tick,2547,2533,14,-14,122000,122300,-61442,-256258,-259688,OK
745.497247,HappyLife_99999,Tick,1999,1951,48,-48,122000,122300,-23455,535360,523600,OK
745.497247,Algorizzms_1224,Tick,1544,1530,14,-12,122000,122300,-1386,273786,514956,OK
745.497247,Emineminem_522023,Tick,385,385,0,10,122000,122300,1739,-1154539,68461,OK
745.497247,potatochick_701801,Tick,236,250,-14,90,122000,122300,-3904,-9700996,-402766,BREACH
745.497247,Eternite_1023,Tick,1121,1123,-2,2,122000,122300,14463,472837,473327,OK
745.497247,IdentityExchangers_4761,Tick,1066,1066,0,0,122000,122300,53339,124761,124761,OK
745.776964,ReadyFlamingo_938703,Tick,2547,2533,14,-14,122000,122300,-61442,-256258,-259688,OK
745.776964,HappyLife_99999,Tick,1999,1951,48,-48,122000,122300,-23455,535360,523600,OK
745.776964,Algorizzms_1224,Tick,1544,1530,14,-12,122000,122300,-1386,273786,514956,OK
745.776964,Emineminem_522023,Tick,385,385,0,10,122000,122300,1739,-1154539,68461,OK
745.776964,potatochick_701801,Tick,236,250,-14,90,122000,122300,-3904,-9700996,-402766,BREACH
745.776964,Eternite_1023,Tick,1121,1123,-2,2,122000,122300,14463,472837,473327,OK
745.776964,IdentityExchangers_4761,Tick,1066,1066,0,0,122000,122300,53339,124761,124761,OK
746.002726,ReadyFlamingo_938703,Tick,2547,2533,14,-14,122000,122300,-61442,-256258,-259688,OK
746.002726,HappyLife_99999,Tick,1999,1951,48,-48,122000,122300,-23455,535360,523600,OK
746.002726,Algorizzms_1224,Tick,1544,1530,14,-12,122000,122300,-1386,273786,514956,OK
746.002726,Emineminem_522023,Tick,385,385,0,10,122000,122300,1739,-1154539,68461,OK
746.002726,potatochick_701801,Tick,236,250,-14,90,122000,122300,-3904,-9700996,-402766,BREACH
746.002726,Eternite_1023,Tick,1121,1123,-2,2,122000,122300,14463,472837,473327,OK
746.002726,IdentityExchangers_4761,Tick,1066,1066,0,0,122000,122300,53339,124761,124761,OK
746.207524,ReadyFlamingo_938703,Tick,2557,2533,24,-24,122000,122300,-61564,-255136,-261016,OK
746.207524,HappyLife_99999,Tick,2006,1951,55,-55,122000,122300,-23540,537545,524070,OK
746.207524,Algorizzms_1224,Tick,1554,1530,24,-19,122000,122300,-1508,-89992,515628,OK
746.207524,Emineminem_522023,Tick,385,385,0,10,122000,122300,1739,-1154539,68461,OK
746.207524,potatochick_701801,Tick,236,250,-14,90,122000,122300,-3904,-9700996,-402766,BREACH
746.207524,Eternite_1023,Tick,1121,1123,-2,2,122000,122300,14463,472837,473327,OK
746.207524,IdentityExchangers_4761,Tick,1066,1066,0,0,122000,122300,53339,124761,124761,OK
746.47833,ReadyFlamingo_938703,Tick,2557,2533,24,-24,122000,122300,-61564,-255136,-261016,OK
746.47833,HappyLife_99999,Tick,2006,1951,55,-55,122000,122300,-23540,537545,524070,OK
746.47833,Algorizzms_1224,Tick,1554,1530,24,-19,122000,122300,-1508,-89992,515628,OK
746.47833,Emineminem_522023,Tick,385,385,0,10,122000,122300,1739,-1154539,68461,OK
746.47833,potatochick_701801,Tick,236,250,-14,90,122000,122300,-3904,-9700996,-402766,BREACH
746.47833,Eternite_1023,Tick,1121,1123,-2,2,122000,122300,14463,472837,473327,OK
746.47833,IdentityExchangers_4761,Tick,1066,1066,0,0,122000,122300,53339,124761,124761,OK
746.772324,ReadyFlamingo_938703,Tick,2557,2533,24,-24,122000,122300,-61564,-255136,-261016,OK
746.772324,HappyLife_99999,Tick,2006,1951,55,-55,122000,122300,-23540,537545,524070,OK
746.772324,Algorizzms_1224,Tick,1554,1530,24,-19,122000,122300,-1508,-89992,515628,OK
746.772324,Emineminem_522023,Tick,385,385,0,10,122000,122300,1739,-1154539,68461,OK
746.772324,potatochick_701801,Tick,236,250,-14,90,122000,122300,-3904,-9700996,-402766,BREACH
746.772324,Eternite_1023,Tick,1121,1123,-2,2,122000,122300,14463,472837,473327,OK
746.772324,IdentityExchangers_4761,Tick,1066,1066,0,0,122000,122300,53339,124761,124761,OK
746.962825,ReadyFlamingo_938703,Tick,2557,2533,24,-24,122000,122300,-61564,-255136,-261016,OK
746.962825,HappyLife_99999,Tick,2006,1951,55,-55,122000,122300,-23540,537545,524070,OK
746.962825,Algorizzms_1224,Tick,1554,1530,24,-19,122000,122300,-1508,-89992,515628,OK
746.962825,Emineminem_522023,Tick,385,385,0,10,122000,122300,1739,-1154539,68461,OK
746.962825,potatochick_701801,Tick,236,250,-14,90,122000,122300,-3904,-9700996,-402766,BREACH
746.962825,Eternite_1023,Tick,1121,1123,-2,2,122000,122300,14463,472837,473327,OK
746.962825,IdentityExchangers_4761,Tick,1066,1066,0,0,122000,122300,53339,124761,124761,OK
747.228362,ReadyFlamingo_938703,Tick,2557,2533,24,-24,122000,122300,-61564,-255136,-261016,OK
747.228362,HappyLife_99999,Tick,2006,1951,55,-55,122000,122300,-23540,537545,524070,OK
747.228362,Algorizzms_1224,Tick,1554,1530,24,-19,122000,122300,-1508,-89992,515628,OK
747.228362,Emineminem_522023,Tick,385,385,0,10,122000,122300,1739,-1154539,68461,OK
747.228362,potatochick_701801,Tick,236,250,-14,90,122000,122300,-3904,-9700996,-402766,BREACH
747.228362,Eternite_1023,Tick,1121,1123,-2,2,122000,122300,14463,472837,473327,OK
747.228362,IdentityExchangers_4761,Tick,1066,1066,0,0,122000,122300,53339,124761,124761,OK
747.491123,ReadyFlamingo_938703,Tick,2567,2533,34,-34,121900,122300,-61686,-253014,-261344,OK
747.491123,HappyLife_99999,Tick,2021,1951,70,-70,121900,122300,-23723,542228,525078,OK
747.491123,Algorizzms_1224,Tick,1559,1530,29,-23,121900,122300,-1569,-210231,516464,OK
747.491123,Emineminem_522023,Tick,385,385,0,10,121900,122300,1739,-1154539,68461,OK
747.491123,potatochick_701801,Tick,236,250,-14,90,121900,122300,-3904,-9700996,-402766,BREACH
747.491123,Eternite_1023,Tick,1121,1123,-2,2,121900,122300,14463,472837,473327,OK
747.491123,IdentityExchangers_4761,Tick,1066,1066,0,0,121900,122300,53339,124761,124761,OK
747.794598,ReadyFlamingo_938703,Tick,2567,2533,34,-34,121900,122300,-61686,-253014,-261344,OK
747.794598,HappyLife_99999,Tick,2021,1951,70,-70,121900,122300,-23723,542228,525078,OK
747.794598,Algorizzms_1224,Tick,1559,1530,29,-23,121900,122300,-1569,-210231,516464,OK
747.794598,Emineminem_522023,Tick,385,385,0,10,121900,122300,1739,-1154539,68461,OK
747.794598,potatochick_701801,Tick,236,250,-14,90,121900,122300,-3904,-9700996,-402766,BREACH
747.794598,Eternite_1023,Tick,1121,1123,-2,2,121900,122300,14463,472837,473327,OK
747.794598,IdentityExchangers_4761,Tick,1066,1066,0,0,121900,122300,53339,124761,124761,OK
748.014254,ReadyFlamingo_938703,Tick,2567,2533,34,-34,121900,122300,-61686,-253014,-261344,OK
748.014254,HappyLife_99999,Tick,2021,1951,70,-70,121900,122300,-23723,542228,525078,OK
748.014254,Algorizzms_1224,Tick,1559,1530,29,-23,121900,122300,-1569,-210231,516464,OK
748.014254,Emineminem_522023,Tick,385,385,0,10,121900,122300,1739,-1154539,68461,OK
748.014254,potatochick_701801,Tick,236,250,-14,90,121900,122300,-3904,-9700996,-402766,BREACH
748.014254,Eternite_1023,Tick,1121,1123,-2,2,121900,122300,14463,472837,473327,OK
748.014254,IdentityExchangers_4761,Tick,1066,1066,0,0,121900,122300,53339,124761,124761,OK
748.250232,ReadyFlamingo_938703,Tick,2567,2533,34,-34,121900,122300,-61686,-253014,-261344,OK
748.250232,HappyLife_99999,Tick,2021,1951,70,-70,121900,122300,-23723,542228,525078,OK
748.250232,Algorizzms_1224,Tick,1559,1530,29,-23,121900,122300,-1569,-210231,516464,OK
748.250232,Emineminem_522023,Tick,385,385,0,10,121900,122300,1739,-1154539,68461,OK
748.250232,potatochick_701801,Tick,236,250,-14,90,121900,122300,-3904,-9700996,-402766,BREACH
748.250232,Eternite_1023,Tick,1121,1123,-2,2,121900,122300,14463,472837,473327,OK
748.250232,IdentityExchangers_4761,Tick,1066,1066,0,0,121900,122300,53339,124761,124761,OK
748.53023,ReadyFlamingo_938703,Tick,2567,2533,34,-34,121900,122300,-61686,-253014,-261344,OK
748.53023,HappyLife_99999,Tick,2021,1951,70,-70,121900,122300,-23723,542228,525078,OK
748.53023,Algorizzms_1224,Tick,1559,1530,29,-23,121900,122300,-1569,-210231,516464,OK
748.53023,Emineminem_522023,Tick,385,385,0,10,121900,122300,1739,-1154539,68461,OK
748.53023,potatochick_701801,Tick,236,250,-14,90,121900,122300,-3904,-9700996,-402766,BREACH
748.53023,Eternite_1023,Tick,1121,1123,-2,2,121900,122300,14463,472837,473327,OK
748.53023,IdentityExchangers_4761,Tick,1066,1066,0,0,121900,122300,53339,124761,124761,OK
748.730954,ReadyFlamingo_938703,Tick,2567,2533,34,-34,121900,122100,-61686,-253014,-259814,OK
748.730954,HappyLife_99999,Tick,2021,1951,70,-70,121900,122100,-23723,542228,528228,OK
748.730954,Algorizzms_1224,Tick,1559,1530,29,-23,121900,122100,-1569,-210231,516569,OK
748.730954,Emineminem_522023,Tick,385,385,0,10,121900,122100,1739,-1154539,66461,OK
748.730954,potatochick_701801,Tick,236,250,-14,90,121900,122100,-3904,-9700996,-418596,BREACH
748.730954,Eternite_1023,Tick,1121,1123,-2,2,121900,122100,14463,472837,473237,OK
748.730954,IdentityExchangers_4761,Tick,1066,1066,0,0,121900,122100,53339,124761,124761,OK
748.99458,ReadyFlamingo_938703,Tick,2577,2533,44,-44,122000,122100,-61808,-253892,-258292,OK
748.99458,HappyLife_99999,Tick,2021,1951,70,-70,122000,122100,-23723,542228,535228,OK
748.99458,Algorizzms_1224,Tick,1559,1540,19,-16,122000,122100,-1325,155525,519925,OK
748.99458,Emineminem_522023,Tick,385,385,0,10,122000,122100,1739,-1154539,66461,OK
748.99458,potatochick_701801,Tick,236,250,-14,90,122000,122100,-3904,-9700996,-419996,BREACH
748.99458,Eternite_1023,Tick,1121,1123,-2,2,122000,122100,14463,472837,473037,OK
748.99458,IdentityExchangers_4761,Tick,1066,1066,0,0,122000,122100,53339,124761,124761,OK
749.25804,ReadyFlamingo_938703,Tick,2577,2533,44,-44,122000,122100,-61808,-253892,-258292,OK
749.25804,HappyLife_99999,Tick,2021,1951,70,-70,122000,122100,-23723,542228,535228,OK
749.25804,Algorizzms_1224,Tick,1559,1540,19,-16,122000,122100,-1325,155525,519925,OK
749.25804,Emineminem_522023,Tick,385,385,0,10,122000,122100,1739,-1154539,66461,OK
749.25804,potatochick_701801,Tick,236,250,-14,90,122000,122100,-3904,-9700996,-419996,BREACH
749.25804,Eternite_1023,Tick,1121,1123,-2,2,122000,122100,14463,472837,473037,OK
749.25804,IdentityExchangers_4761,Tick,1066,1066,0,0,122000,122100,53339,124761,124761,OK
749.455544,ReadyFlamingo_938703,Tick,2577,2533,44,-44,122000,122200,-61808,-253892,-262692,OK
749.455544,HappyLife_99999,Tick,2021,1951,70,-70,122000,122200,-23723,542228,528228,OK
749.455544,Algorizzms_1224,Tick,1559,1540,19,-16,122000,122200,-1325,155525,518325,OK
749.455544,Emineminem_522023,Tick,385,385,0,10,122000,122200,1739,-1154539,67461,OK
749.455544,potatochick_701801,Tick,236,250,-14,90,122000,122200,-3904,-9700996,-410996,BREACH
749.455544,Eternite_1023,Tick,1121,1123,-2,2,122000,122200,14463,472837,473237,OK
749.455544,IdentityExchangers_4761,Tick,1066,1066,0,0,122000,122200,53339,124761,124761,OK
749.778246,ReadyFlamingo_938703,Tick,2577,2533,44,-44,121900,122200,-61808,-253892,-264628,OK
749.778246,HappyLife_99999,Tick,2021,1951,70,-70,121900,122200,-23723,542228,525148,OK
