position,bid_liquidity(e+08),bid_spread,bid_lots,ask_liquidity(e+08),ask_lots,ask_spread
-55,1.8384471916102991,0,25,6.034171300622103,2,13
-54,1.8384471916102991,0,25,6.034171300622103,2,13
-59,1.8384471916102991,0,25,6.034171300622103,2,13
-66,1.8384471916102991,0,26,6.034171300622103,2,11
-27,1.8384471916102991,0,23,6.034171300622103,1,17
-55,1.7338020533004612,0,25,8.161389324416016,2,13
-27,1.7338020533004612,0,23,8.161389324416016,1,17
-59,1.7338020533004612,0,25,8.161389324416016,2,13
-48,1.7338020533004612,0,24,8.161389324416016,1,14
-66,1.7338020533004612,0,26,8.161389324416016,2,11
-54,1.7338020533004612,0,25,8.161389324416016,2,13
-54,1.6072860195127994,0,25,5.7528727079153,2,13
-66,1.6072860195127994,0,26,5.7528727079153,2,11
-59,1.6072860195127994,0,25,5.7528727079153,2,13
-62,1.6072860195127994,0,26,5.7528727079153,2,12
-55,1.6072860195127994,0,25,5.7528727079153,2,13
-44,1.6072860195127994,0,24,5.7528727079153,1,15
-59,1.9509515482096302,0,25,6.463392141513976,2,13
-62,1.9509515482096302,0,26,6.463392141513976,2,12
-66,1.9509515482096302,0,26,6.463392141513976,2,11
-55,1.9509515482096302,0,25,6.463392141513976,2,13
-50,1.9509515482096302,0,25,6.463392141513976,2,14
-54,1.9509515482096302,0,25,6.463392141513976,2,13
-66,3.4555983340841756,0,26,4.199880674167872,2,11
-50,3.4555983340841756,0,25,4.199880674167872,2,14
-62,3.4555983340841756,0,26,4.199880674167872,2,12
-59,3.4555983340841756,0,25,4.199880674167872,2,13
-54,3.4555983340841756,0,25,4.199880674167872,2,13
-55,3.4555983340841756,0,25,4.199880674167872,2,13
-55,3.1853555463063823,0,25,5.000483321381236,2,13
-66,3.1853555463063823,0,26,5.000483321381236,2,11
-50,3.1853555463063823,0,25,5.000483321381236,2,14
-59,3.1853555463063823,0,25,5.000483321381236,2,13
-54,3.1853555463063823,0,25,5.000483321381236,2,13
-62,3.1853555463063823,0,26,5.000483321381236,2,12
-50,2.0825662257213264,0,25,5.430320450322267,2,14
-62,2.0825662257213264,0,26,5.430320450322267,2,12
-55,2.0825662257213264,0,25,5.430320450322267,2,13
-54,2.0825662257213264,0,25,5.430320450322267,2,13
-66,2.0825662257213264,0,26,5.430320450322267,2,11
-59,2.0825662257213264,0,25,5.430320450322267,2,13
-66,3.5830760122389673,0,26,2.784716985783726,2,11
-50,3.5830760122389673,0,25,2.784716985783726,2,14
-55,3.5830760122389673,0,25,2.784716985783726,2,13
-54,3.5830760122389673,0,25,2.784716985783726,2,13
-59,3.5830760122389673,0,25,2.784716985783726,2,13
-62,3.5830760122389673,0,26,2.784716985783726,2,12
-55,2.783218256791489,0,25,9.73933778467898,2,13
-62,2.783218256791489,0,26,9.73933778467898,2,12
-66,2.783218256791489,0,26,9.73933778467898,2,11
-59,2.783218256791489,0,25,9.73933778467898,2,13
-54,2.783218256791489,0,25,9.73933778467898,2,13
-50,2.783218256791489,0,25,9.73933778467898,2,14
-50,2.8369920092676373,0,25,5.663421154745314,2,14
-62,2.8369920092676373,0,26,5.663421154745314,2,12
-66,2.8369920092676373,0,26,5.663421154745314,2,11
-54,2.8369920092676373,0,25,5.663421154745314,2,13
-59,2.8369920092676373,0,25,5.663421154745314,2,13
-55,2.8369920092676373,0,25,5.663421154745314,2,13
-54,3.809336751082552,0,25,2.219911986560029,2,13
-59,3.809336751082552,0,25,2.219911986560029,2,13
-55,3.809336751082552,0,25,2.219911986560029,2,13
-62,3.809336751082552,0,26,2.219911986560029,2,12
-66,3.809336751082552,0,26,2.219911986560029,2,11
-50,3.809336751082552,0,25,2.219911986560029,2,14
-54,5.987295791617054,0,25,1.7284691883453787,2,13
-50,5.987295791617054,0,25,1.7284691883453787,2,14
-59,5.987295791617054,0,25,1.7284691883453787,2,13
-66,5.987295791617054,0,26,1.7284691883453787,2,11
-55,5.987295791617054,0,25,1.7284691883453787,2,13
-62,5.987295791617054,0,26,1.7284691883453787,2,12
-55,3.87102262830434,0,25,2.1060935394498297,2,13
-59,3.87102262830434,0,25,2.1060935394498297,2,13
-62,3.87102262830434,0,26,2.1060935394498297,2,12
-50,3.87102262830434,0,25,2.1060935394498297,2,14
-66,3.87102262830434,0,26,2.1060935394498297,2,11
-54,3.87102262830434,0,25,2.1060935394498297,2,13
-62,2.692396343155008,0,26,2.6196583732587153,2,12
-54,2.692396343155008,0,25,2.6196583732587153,2,13
-66,2.692396343155008,0,26,2.6196583732587153,2,11
-59,2.692396343155008,0,25,2.6196583732587153,2,13
-50,2.692396343155008,0,25,2.6196583732587153,2,14
-55,2.692396343155008,0,25,2.6196583732587153,2,13
-50,2.467853236555684,0,25,2.901484251897075,2,14
-59,2.467853236555684,0,25,2.901484251897075,2,13
-66,2.467853236555684,0,26,2.901484251897075,2,11
-46,2.467853236555684,0,24,2.901484251897075,1,15
-55,2.467853236555684,0,25,2.901484251897075,2,13
-54,2.467853236555684,0,25,2.901484251897075,2,13
-54,2.435470536286678,0,25,3.087976675537054,2,13
-46,2.435470536286678,0,24,3.087976675537054,1,15
-55,2.435470536286678,0,25,3.087976675537054,2,13
-59,2.435470536286678,0,25,3.087976675537054,2,13
-66,2.435470536286678,0,26,3.087976675537054,2,11
-50,2.435470536286678,0,25,3.087976675537054,2,14
-25,2.722556694629263,0,22,3.3214342521194564,1,17
-22,2.722556694629263,0,22,3.3214342521194564,0,18
-77,2.722556694629263,0,27,3.3214342521194564,3,9
-71,2.722556694629263,0,26,3.3214342521194564,2,11
-67,2.722556694629263,0,26,3.3214342521194564,2,11
-68,2.722556694629263,0,26,3.3214342521194564,2,11
-67,2.5848605182044806,0,26,3.9135047696151397,2,11
-71,2.5848605182044806,0,26,3.9135047696151397,2,11
-22,2.5848605182044806,0,22,3.9135047696151397,0,18
-68,2.5848605182044806,0,26,3.9135047696151397,2,11
-77,2.5848605182044806,0,27,3.9135047696151397,3,9
-25,2.5848605182044806,0,22,3.9135047696151397,1,17
-67,2.8812187157213422,0,26,2.765334864936696,2,11
-25,2.8812187157213422,0,22,2.765334864936696,1,17
-77,2.8812187157213422,0,27,2.765334864936696,3,9
-68,2.8812187157213422,0,26,2.765334864936696,2,11
-40,2.8812187157213422,0,24,2.765334864936696,1,15
-71,2.8812187157213422,0,26,2.765334864936696,2,11
-27,2.1496716551075745,0,23,4.210284651050621,1,17
-71,2.1496716551075745,0,26,4.210284651050621,2,11
-67,2.1496716551075745,0,26,4.210284651050621,2,11
-68,2.1496716551075745,0,26,4.210284651050621,2,11
-40,2.1496716551075745,0,24,4.210284651050621,1,15
-77,2.1496716551075745,0,27,4.210284651050621,3,9
-27,2.6554956156060703,0,23,3.674540673959361,1,17
-68,2.6554956156060703,0,26,3.674540673959361,2,11
-77,2.6554956156060703,0,27,3.674540673959361,3,9
-71,2.6554956156060703,0,26,3.674540673959361,2,11
-67,2.6554956156060703,0,26,3.674540673959361,2,11
-40,2.6554956156060703,0,24,3.674540673959361,1,15
-40,2.627867830411834,0,24,2.9075312900157995,1,15
-68,2.627867830411834,0,26,2.9075312900157995,2,11
-71,2.627867830411834,0,26,2.9075312900157995,2,11
-27,2.627867830411834,0,23,2.9075312900157995,1,17
-67,2.627867830411834,0,26,2.9075312900157995,2,11
-77,2.627867830411834,0,27,2.9075312900157995,3,9
-71,2.941466662349947,0,26,2.732412660137684,2,11
-77,2.941466662349947,0,27,2.732412660137684,3,9
-67,2.941466662349947,0,26,2.732412660137684,2,11
-27,2.941466662349947,0,23,2.732412660137684,1,17
-68,2.941466662349947,0,26,2.732412660137684,2,11
-40,2.941466662349947,0,24,2.732412660137684,1,15
-77,3.6204240884079324,0,27,3.493880471493426,3,9
-68,3.6204240884079324,0,26,3.493880471493426,2,11
-27,3.6204240884079324,0,23,3.493880471493426,1,17
-40,3.6204240884079324,0,24,3.493880471493426,1,15
-71,3.6204240884079324,0,26,3.493880471493426,2,11
-67,3.6204240884079324,0,26,3.493880471493426,2,11
-71,3.1716223465385625,0,26,3.702562619694063,2,11
-77,3.1716223465385625,0,27,3.702562619694063,3,9
-67,3.1716223465385625,0,26,3.702562619694063,2,11
-27,3.1716223465385625,0,23,3.702562619694063,1,17
-68,3.1716223465385625,0,26,3.702562619694063,2,11
-40,3.1716223465385625,0,24,3.702562619694063,1,15
-67,3.383063181191195,0,26,2.9468703036895554,2,11
-68,3.383063181191195,0,26,2.9468703036895554,2,11
-77,3.383063181191195,0,27,2.9468703036895554,3,9
-27,3.383063181191195,0,23,2.9468703036895554,1,17
-71,3.383063181191195,0,26,2.9468703036895554,2,11
-40,3.383063181191195,0,24,2.9468703036895554,1,15
-55,2.7903559919555008,0,25,6.748368371206328,2,13
-71,2.7903559919555008,0,26,6.748368371206328,2,11
-68,2.7903559919555008,0,26,6.748368371206328,2,11
-36,2.7903559919555008,0,23,6.748368371206328,1,16
-79,2.7903559919555008,0,27,6.748368371206328,3,9
-41,2.7903559919555008,0,24,6.748368371206328,1,15
-79,2.9616528871177583,0,27,5.1521444006541675,3,9
-68,2.9616528871177583,0,26,5.1521444006541675,2,11
-36,2.9616528871177583,0,23,5.1521444006541675,1,16
-41,2.9616528871177583,0,24,5.1521444006541675,1,15
-55,2.9616528871177583,0,25,5.1521444006541675,2,13
-71,2.9616528871177583,0,26,5.1521444006541675,2,11
-52,2.4920677141862044,0,25,4.095775971130959,2,14
-30,2.4920677141862044,0,23,4.095775971130959,1,17
-65,2.4920677141862044,0,26,4.095775971130959,2,12
-79,2.4920677141862044,0,27,4.095775971130959,3,9
-68,2.4920677141862044,0,26,4.095775971130959,2,11
-56,2.4920677141862044,0,25,4.095775971130959,2,13
-65,3.621007624640397,0,26,4.033375964461728,2,12
-79,3.621007624640397,0,27,4.033375964461728,3,9
-56,3.621007624640397,0,25,4.033375964461728,2,13
-68,3.621007624640397,0,26,4.033375964461728,2,11
-52,3.621007624640397,0,25,4.033375964461728,2,14
-30,3.621007624640397,0,23,4.033375964461728,1,17
-56,2.8617528403079433,0,25,5.822668707214948,2,13
-68,2.8617528403079433,0,26,5.822668707214948,2,11
-79,2.8617528403079433,0,27,5.822668707214948,3,9
-52,2.8617528403079433,0,25,5.822668707214948,2,14
-65,2.8617528403079433,0,26,5.822668707214948,2,12
-30,2.8617528403079433,0,23,5.822668707214948,1,17
-30,2.672097737224132,0,23,5.6717627192750335,1,17
-79,2.672097737224132,0,27,5.6717627192750335,3,9
-68,2.672097737224132,0,26,5.6717627192750335,2,11
-52,2.672097737224132,0,25,5.6717627192750335,2,14
-65,2.672097737224132,0,26,5.6717627192750335,2,12
-56,2.672097737224132,0,25,5.6717627192750335,2,13
-65,2.684810763628959,0,26,5.5479617948486775,2,12
-30,2.684810763628959,0,23,5.5479617948486775,1,17
-79,2.684810763628959,0,27,5.5479617948486775,3,9
-52,2.684810763628959,0,25,5.5479617948486775,2,14
-56,2.684810763628959,0,25,5.5479617948486775,2,13
-68,2.684810763628959,0,26,5.5479617948486775,2,11
-52,2.7182454706079975,0,25,3.812874426065574,2,14
-79,2.7182454706079975,0,27,3.812874426065574,3,9
-65,2.7182454706079975,0,26,3.812874426065574,2,12
-30,2.7182454706079975,0,23,3.812874426065574,1,17
-68,2.7182454706079975,0,26,3.812874426065574,2,11
-56,2.7182454706079975,0,25,3.812874426065574,2,13
-79,2.7057354612581537,0,27,3.6879244327347367,3,9
-56,2.7057354612581537,0,25,3.6879244327347367,2,13
-68,2.7057354612581537,0,26,3.6879244327347367,2,11
-30,2.7057354612581537,0,23,3.6879244327347367,1,17
-65,2.7057354612581537,0,26,3.6879244327347367,2,12
-52,2.7057354612581537,0,25,3.6879244327347367,2,14
-52,3.209147093915021,0,25,3.297847440477111,2,14
-30,3.209147093915021,0,23,3.297847440477111,1,17
-56,3.209147093915021,0,25,3.297847440477111,2,13
-68,3.209147093915021,0,26,3.297847440477111,2,11
-65,3.209147093915021,0,26,3.297847440477111,2,12
-79,3.209147093915021,0,27,3.297847440477111,3,9
-56,3.5750293074227115,0,25,4.284048218459264,2,13
-68,3.5750293074227115,0,26,4.284048218459264,2,11
-52,3.5750293074227115,0,25,4.284048218459264,2,14
-65,3.5750293074227115,0,26,4.284048218459264,2,12
-30,3.5750293074227115,0,23,4.284048218459264,1,17
-79,3.5750293074227115,0,27,4.284048218459264,3,9
-69,2.832865458190221,0,26,5.956919053828621,2,11
-68,2.832865458190221,0,26,5.956919053828621,2,11
-52,2.832865458190221,0,25,5.956919053828621,2,14
-79,2.832865458190221,0,27,5.956919053828621,3,9
-47,2.832865458190221,0,24,5.956919053828621,1,14
-79,2.832865458190221,0,27,5.956919053828621,3,9
-79,3.030197363632906,0,27,5.290402109873018,3,9
-47,3.030197363632906,0,24,5.290402109873018,1,14
-52,3.030197363632906,0,25,5.290402109873018,2,14
-68,3.030197363632906,0,26,5.290402109873018,2,11
-69,3.030197363632906,0,26,5.290402109873018,2,11
-79,3.030197363632906,0,27,5.290402109873018,3,9
-68,2.362126930342583,0,26,3.720450078574496,2,11
-47,2.362126930342583,0,24,3.720450078574496,1,14
-79,2.362126930342583,0,27,3.720450078574496,3,9
-79,2.362126930342583,0,27,3.720450078574496,3,9
-69,2.362126930342583,0,26,3.720450078574496,2,11
-52,2.362126930342583,0,25,3.720450078574496,2,14
-52,2.891414185290168,0,25,3.276105333210122,2,14
-79,2.891414185290168,0,27,3.276105333210122,3,9
-68,2.891414185290168,0,26,3.276105333210122,2,11
-47,2.891414185290168,0,24,3.276105333210122,1,14
-79,2.891414185290168,0,27,3.276105333210122,3,9
-69,2.891414185290168,0,26,3.276105333210122,2,11
-46,2.9428204219035616,0,24,3.4152089256314695,1,15
-79,2.9428204219035616,0,27,3.4152089256314695,3,9
-47,2.9428204219035616,0,24,3.4152089256314695,1,14
-79,2.9428204219035616,0,27,3.4152089256314695,3,9
-69,2.9428204219035616,0,26,3.4152089256314695,2,11
-68,2.9428204219035616,0,26,3.4152089256314695,2,11
-79,2.971437610213857,0,27,3.664858948975371,3,9
-46,2.971437610213857,0,24,3.664858948975371,1,15
-47,2.971437610213857,0,24,3.664858948975371,1,14
-68,2.971437610213857,0,26,3.664858948975371,2,11
-69,2.971437610213857,0,26,3.664858948975371,2,11
-79,2.971437610213857,0,27,3.664858948975371,3,9
-69,3.0451769205349835,0,26,3.4983922756397368,2,11
-52,3.0451769205349835,0,25,3.4983922756397368,2,14
-68,3.0451769205349835,0,26,3.4983922756397368,2,11
-22,3.0451769205349835,0,22,3.4983922756397368,0,18
-52,3.0451769205349835,0,25,3.4983922756397368,2,14
-37,3.0451769205349835,0,24,3.4983922756397368,1,16
-69,2.47989287030876,0,26,6.336418198630425,2,11
-52,2.47989287030876,0,25,6.336418198630425,2,14
-52,2.47989287030876,0,25,6.336418198630425,2,14
-37,2.47989287030876,0,24,6.336418198630425,1,16
-68,2.47989287030876,0,26,6.336418198630425,2,11
-22,2.47989287030876,0,22,6.336418198630425,0,18
-54,1.9147239256870285,0,25,4.382798965895636,2,13
-68,1.9147239256870285,0,26,4.382798965895636,2,11
-53,1.9147239256870285,0,25,4.382798965895636,2,14
-52,1.9147239256870285,0,25,4.382798965895636,2,14
-40,1.9147239256870285,0,24,4.382798965895636,1,15
-50,1.9147239256870285,0,25,4.382798965895636,2,14
-53,2.3513653689942506,0,25,6.275312287539862,2,14
-46,2.3513653689942506,0,24,6.275312287539862,1,15
-44,2.3513653689942506,0,24,6.275312287539862,1,15
-68,2.3513653689942506,0,26,6.275312287539862,2,11
-54,2.3513653689942506,0,25,6.275312287539862,2,13
-52,2.3513653689942506,0,25,6.275312287539862,2,14
-68,2.3960604276340556,0,26,4.4526404371137565,2,11
-52,2.3960604276340556,0,25,4.4526404371137565,2,14
-44,2.3960604276340556,0,24,4.4526404371137565,1,15
-46,2.3960604276340556,0,24,4.4526404371137565,1,15
-54,2.3960604276340556,0,25,4.4526404371137565,2,13
-53,2.3960604276340556,0,25,4.4526404371137565,2,14
-52,1.1734954816495249,0,25,8.439055296220857,2,14
-54,1.1734954816495249,0,25,8.439055296220857,2,13
-46,1.1734954816495249,0,24,8.439055296220857,1,15
-53,1.1734954816495249,0,25,8.439055296220857,2,14
-44,1.1734954816495249,0,24,8.439055296220857,1,15
-68,1.1734954816495249,0,26,8.439055296220857,2,11
-68,1.1734954816495249,0,26,8.577283110767883,2,11
-59,1.1734954816495249,0,25,8.577283110767883,2,13
-61,1.1734954816495249,0,26,8.577283110767883,2,12
-53,1.1734954816495249,0,25,8.577283110767883,2,14
-52,1.1734954816495249,0,25,8.577283110767883,2,14
-54,1.1734954816495249,0,25,8.577283110767883,2,13
-52,1.8946267100566976,0,25,4.355598589573856,2,14
-59,1.8946267100566976,0,25,4.355598589573856,2,13
-61,1.8946267100566976,0,26,4.355598589573856,2,12
-53,1.8946267100566976,0,25,4.355598589573856,2,14
-54,1.8946267100566976,0,25,4.355598589573856,2,13
-68,1.8946267100566976,0,26,4.355598589573856,2,11
-53,1.8368287345814038,0,25,6.28477466744092,2,14
-52,1.8368287345814038,0,25,6.28477466744092,2,14
-68,1.8368287345814038,0,26,6.28477466744092,2,11
-59,1.8368287345814038,0,25,6.28477466744092,2,13
-61,1.8368287345814038,0,26,6.28477466744092,2,12
-54,1.8368287345814038,0,25,6.28477466744092,2,13
-59,1.8368287345814038,0,25,6.984315093457092,2,13
-61,1.8368287345814038,0,26,6.984315093457092,2,12
-53,1.8368287345814038,0,25,6.984315093457092,2,14
-54,1.8368287345814038,0,25,6.984315093457092,2,13
-52,1.8368287345814038,0,25,6.984315093457092,2,14
-68,1.8368287345814038,0,26,6.984315093457092,2,11
-59,3.302758142525628,0,25,3.224273643117407,2,13
-52,3.302758142525628,0,25,3.224273643117407,2,14
-54,3.302758142525628,0,25,3.224273643117407,2,13
-53,3.302758142525628,0,25,3.224273643117407,2,14
-61,3.302758142525628,0,26,3.224273643117407,2,12
-68,3.302758142525628,0,26,3.224273643117407,2,11
-61,2.208832697364691,0,26,5.403923515995686,2,12
-52,2.208832697364691,0,25,5.403923515995686,2,14
-59,2.208832697364691,0,25,5.403923515995686,2,13
-68,2.208832697364691,0,26,5.403923515995686,2,11
-54,2.208832697364691,0,25,5.403923515995686,2,13
-53,2.208832697364691,0,25,5.403923515995686,2,14
-53,3.4296971356955877,0,25,3.473423609674131,2,14
-54,3.4296971356955877,0,25,3.473423609674131,2,13
-61,3.4296971356955877,0,26,3.473423609674131,2,12
-52,3.4296971356955877,0,25,3.473423609674131,2,14
-68,3.4296971356955877,0,26,3.473423609674131,2,11
-59,3.4296971356955877,0,25,3.473423609674131,2,13
-59,3.4296971356955877,0,25,3.411123623050312,2,13
-52,3.4296971356955877,0,25,3.411123623050312,2,14
-60,3.4296971356955877,0,25,3.411123623050312,2,12
-69,3.4296971356955877,0,26,3.411123623050312,2,11
-54,3.4296971356955877,0,25,3.411123623050312,2,13
-68,3.4296971356955877,0,26,3.411123623050312,2,11
-54,3.4309416356286264,0,25,3.411123623050312,2,13
-68,3.4309416356286264,0,26,3.411123623050312,2,11
-73,3.4309416356286264,0,26,3.411123623050312,2,10
-59,3.4309416356286264,0,25,3.411123623050312,2,13
-60,3.4309416356286264,0,25,3.411123623050312,2,12
-59,3.4309416356286264,0,25,3.411123623050312,2,13
-57,3.2027916423084544,0,25,4.34522358289918,2,13
-68,3.2027916423084544,0,26,4.34522358289918,2,11
-59,3.2027916423084544,0,25,4.34522358289918,2,13
-73,3.2027916423084544,0,26,4.34522358289918,2,10
-60,3.2027916423084544,0,25,4.34522358289918,2,12
-59,3.2027916423084544,0,25,4.34522358289918,2,13
-68,2.159800644804443,0,26,5.715223529360571,2,11
-59,2.159800644804443,0,25,5.715223529360571,2,13
-57,2.159800644804443,0,25,5.715223529360571,2,13
-59,2.159800644804443,0,25,5.715223529360571,2,13
-60,2.159800644804443,0,25,5.715223529360571,2,12
-73,2.159800644804443,0,26,5.715223529360571,2,10
-57,2.913571737203832,0,25,3.364276558432432,2,13
-60,2.913571737203832,0,25,3.364276558432432,2,12
-68,2.913571737203832,0,26,3.364276558432432,2,11
-59,2.913571737203832,0,25,3.364276558432432,2,13
-73,2.913571737203832,0,26,3.364276558432432,2,10
-59,2.913571737203832,0,25,3.364276558432432,2,13
-73,2.4826117519542055,0,26,3.4621515481853575,2,10
-59,2.4826117519542055,0,25,3.4621515481853575,2,13
-59,2.4826117519542055,0,25,3.4621515481853575,2,13
-78,2.4826117519542055,0,27,3.4621515481853575,3,9
-70,2.4826117519542055,0,26,3.4621515481853575,2,11
-72,2.4826117519542055,0,26,3.4621515481853575,2,10
-70,2.481528926072712,0,26,6.044781431927006,2,11
-73,2.481528926072712,0,26,6.044781431927006,2,10
-59,2.481528926072712,0,25,6.044781431927006,2,13
-72,2.481528926072712,0,26,6.044781431927006,2,10
-78,2.481528926072712,0,27,6.044781431927006,3,9
-59,2.481528926072712,0,25,6.044781431927006,2,13
-70,2.6308189187030417,0,26,6.163405208009065,2,11
-78,2.6308189187030417,0,27,6.163405208009065,3,9
-73,2.6308189187030417,0,26,6.163405208009065,2,10
-72,2.6308189187030417,0,26,6.163405208009065,2,10
-59,2.6308189187030417,0,25,6.163405208009065,2,13
-59,2.6308189187030417,0,25,6.163405208009065,2,13
-78,2.097326638010095,0,27,4.0395605799666905,3,9
-70,2.097326638010095,0,26,4.0395605799666905,2,11
-59,2.097326638010095,0,25,4.0395605799666905,2,13
-59,2.097326638010095,0,25,4.0395605799666905,2,13
-72,2.097326638010095,0,26,4.0395605799666905,2,10
-73,2.097326638010095,0,26,4.0395605799666905,2,10
-72,3.2994349412308166,0,26,3.8196726292607055,2,10
-59,3.2994349412308166,0,25,3.8196726292607055,2,13
-78,3.2994349412308166,0,27,3.8196726292607055,3,9
-73,3.2994349412308166,0,26,3.8196726292607055,2,10
-70,3.2994349412308166,0,26,3.8196726292607055,2,11
-59,3.2994349412308166,0,25,3.8196726292607055,2,13
-59,5.751594749201518,0,25,3.0756892587484077,2,13
-59,5.751594749201518,0,25,3.0756892587484077,2,13
-72,5.751594749201518,0,26,3.0756892587484077,2,10
-70,5.751594749201518,0,26,3.0756892587484077,2,11
-78,5.751594749201518,0,27,3.0756892587484077,3,9
-73,5.751594749201518,0,26,3.0756892587484077,2,10
-59,2.8193056255760025,0,25,5.798220962008114,2,13
-72,2.8193056255760025,0,26,5.798220962008114,2,10
-78,2.8193056255760025,0,27,5.798220962008114,3,9
-70,2.8193056255760025,0,26,5.798220962008114,2,11
-73,2.8193056255760025,0,26,5.798220962008114,2,10
-59,2.8193056255760025,0,25,5.798220962008114,2,13
-70,2.7470817161146486,0,26,4.90529134105081,2,11
-59,2.7470817161146486,0,25,4.90529134105081,2,13
-73,2.7470817161146486,0,26,4.90529134105081,2,10
-78,2.7470817161146486,0,27,4.90529134105081,3,9
-72,2.7470817161146486,0,26,4.90529134105081,2,10
-59,2.7470817161146486,0,25,4.90529134105081,2,13
-70,2.3330063262580087,0,26,4.4424163344196135,2,11
-72,2.3330063262580087,0,26,4.4424163344196135,2,10
-59,2.3330063262580087,0,25,4.4424163344196135,2,13
-78,2.3330063262580087,0,27,4.4424163344196135,3,9
-73,2.3330063262580087,0,26,4.4424163344196135,2,10
-59,2.3330063262580087,0,25,4.4424163344196135,2,13
-59,5.4382962177777285,0,25,2.881108848378334,2,13
-73,5.4382962177777285,0,26,2.881108848378334,2,10
-78,5.4382962177777285,0,27,2.881108848378334,3,9
-59,5.4382962177777285,0,25,2.881108848378334,2,13
-72,5.4382962177777285,0,26,2.881108848378334,2,10
-70,5.4382962177777285,0,26,2.881108848378334,2,11
-78,3.5679183714196907,0,27,4.091754550882919,3,9
-76,3.5679183714196907,0,27,4.091754550882919,3,10
-82,3.5679183714196907,0,27,4.091754550882919,3,8
-83,3.5679183714196907,0,27,4.091754550882919,3,8
-72,3.5679183714196907,0,26,4.091754550882919,2,10
-72,3.5679183714196907,0,26,4.091754550882919,2,10
-83,3.162963650175488,0,27,4.00668913179552,3,8
-76,3.162963650175488,0,27,4.00668913179552,3,10
-78,3.162963650175488,0,27,4.00668913179552,3,9
-72,3.162963650175488,0,26,4.00668913179552,2,10
-72,3.162963650175488,0,26,4.00668913179552,2,10
-82,3.162963650175488,0,27,4.00668913179552,3,8
-82,2.556506838394435,0,27,3.898797222933178,3,8
-83,2.556506838394435,0,27,3.898797222933178,3,8
-72,2.556506838394435,0,26,3.898797222933178,2,10
-76,2.556506838394435,0,27,3.898797222933178,3,10
-78,2.556506838394435,0,27,3.898797222933178,3,9
-72,2.556506838394435,0,26,3.898797222933178,2,10
-82,3.276610785670112,0,27,5.410115623774588,3,8
-72,3.276610785670112,0,26,5.410115623774588,2,10
-83,3.276610785670112,0,27,5.410115623774588,3,8
-78,3.276610785670112,0,27,5.410115623774588,3,9
-72,3.276610785670112,0,26,5.410115623774588,2,10
-76,3.276610785670112,0,27,5.410115623774588,3,10
-82,2.5011083910205922,0,27,3.7329972162363374,3,8
-78,2.5011083910205922,0,27,3.7329972162363374,3,9
-76,2.5011083910205922,0,27,3.7329972162363374,3,10
-72,2.5011083910205922,0,26,3.7329972162363374,2,10
-83,2.5011083910205922,0,27,3.7329972162363374,3,8
-72,2.5011083910205922,0,26,3.7329972162363374,2,10
-82,2.477922258789623,0,27,6.123966193938653,3,8
-72,2.477922258789623,0,26,6.123966193938653,2,10
-83,2.477922258789623,0,27,6.123966193938653,3,8
-76,2.477922258789623,0,27,6.123966193938653,3,10
-72,2.477922258789623,0,26,6.123966193938653,2,10
-78,2.477922258789623,0,27,6.123966193938653,3,9
-72,3.0632206335507686,0,26,3.4947352750288143,2,10
-82,3.0632206335507686,0,27,3.4947352750288143,3,8
-78,3.0632206335507686,0,27,3.4947352750288143,3,9
-76,3.0632206335507686,0,27,3.4947352750288143,3,10
-72,3.0632206335507686,0,26,3.4947352750288143,2,10
-83,3.0632206335507686,0,27,3.4947352750288143,3,8
-74,3.0277135141630986,0,27,3.992635268334454,2,10
-72,3.0277135141630986,0,26,3.992635268334454,2,10
-78,3.0277135141630986,0,27,3.992635268334454,3,9
-46,3.0277135141630986,0,24,3.992635268334454,1,15
-83,3.0277135141630986,0,27,3.992635268334454,3,8
-55,3.0277135141630986,0,25,3.992635268334454,2,13
-55,2.6894087647485434,0,25,7.5117039539914545,2,13
-47,2.6894087647485434,0,24,7.5117039539914545,1,14
-83,2.6894087647485434,0,27,7.5117039539914545,3,8
-46,2.6894087647485434,0,24,7.5117039539914545,1,15
-23,2.6894087647485434,0,22,7.5117039539914545,0,17
-78,2.6894087647485434,0,27,7.5117039539914545,3,9
-46,3.6290231206117243,0,24,3.5794808224585237,1,15
-38,3.6290231206117243,0,24,3.5794808224585237,1,16
-46,3.6290231206117243,0,24,3.5794808224585237,1,15
-78,3.6290231206117243,0,27,3.5794808224585237,3,9
-30,3.6290231206117243,0,23,3.5794808224585237,1,17
-83,3.6290231206117243,0,27,3.5794808224585237,3,8
-46,4.177713350675153,0,24,2.4323107734570653,1,15
-78,4.177713350675153,0,27,2.4323107734570653,3,9
-38,4.177713350675153,0,24,2.4323107734570653,1,16
-46,4.177713350675153,0,24,2.4323107734570653,1,15
-83,4.177713350675153,0,27,2.4323107734570653,3,8
-30,4.177713350675153,0,23,2.4323107734570653,1,17
-51,2.916211137618517,0,25,4.031137486255662,2,14
-83,2.916211137618517,0,27,4.031137486255662,3,8
-14,2.916211137618517,0,21,4.031137486255662,0,19
-29,2.916211137618517,0,23,4.031137486255662,1,17
-30,2.916211137618517,0,23,4.031137486255662,1,17
-22,2.916211137618517,0,22,4.031137486255662,0,18
-22,3.1483417063476877,0,22,3.423499121928098,0,18
-29,3.1483417063476877,0,23,3.423499121928098,1,17
-51,3.1483417063476877,0,25,3.423499121928098,2,14
